university_id,year,num_students,student_staff_ratio,pct_international_students,pct_female_students,country_name,university_name,ranking_criteria_id,ranking_system_id,ranking_system_name,score,ranking_criteria_name,Country_id
187,2013,3055,10.1,4,20,South Korea,Pohang University of Science and Technology,14,3,Center for World University Rankings,84,Research,62
66,2013,8653,10.1,19,20,United States of America,Brown University,1,1,Times Higher Education World University Ranking,100,Teaching,73
114,2013,39763,13.7,10,32,China,Tsinghua University,14,3,Center for World University Rankings,84,Research,11
1037,2013,51462,13.4,12,49,United States of America,Ohio State University,21,3,Center for World University Rankings,82,Research,73
62,2013,24789,8.6,17,58,United States of America,Boston University,1,1,Times Higher Education World University Ranking,100,Teaching,73
17,2013,22809,5.6,7,58,Japan,Kyoto University,1,1,Times Higher Education World University Ranking,100,Teaching,33
44,2013,36534,12.9,20,52,United States of America,University of Southern California,1,1,Times Higher Education World University Ranking,100,Teaching,73
1040,2013,21394,11.4,37,61,United Kingdom,King’s College London,21,3,Center for World University Rankings,82,Research,72
1048,2013,42503,41.9,18,54,Belgium,KU Leuven,21,3,Center for World University Rankings,82,Research,6
75,2013,26389,13.9,10,54,South Korea,Seoul National University,14,3,Center for World University Rankings,84,Research,62
1030,2013,2400,7.9,20,46,France,École Normale Supérieure,21,3,Center for World University Rankings,82,Research,20
1046,2013,44501,12.4,12,46,United States of America,Pennsylvania State University,21,3,Center for World University Rankings,82,Research,73
94,2013,41868,20.2,28,57,Australia,University of Sydney,14,3,Center for World University Rankings,84,Research,2
61,2013,2429,4.8,30,18,France,École Polytechnique,1,1,Times Higher Education World University Ranking,100,Teaching,20
85,2013,21222,17.1,10,59,Netherlands,Leiden University,14,3,Center for World University Rankings,84,Research,44
292,2013,11385,23.8,36,59,Hong Kong,Hong Kong University of Science and Technology,14,3,Center for World University Rankings,84,Research,24
1041,2013,34718,32.7,27,53,Australia,The University of Queensland,21,3,Center for World University Rankings,82,Research,2
99,2013,30779,15.4,7,59,Netherlands,Utrecht University,14,3,Center for World University Rankings,84,Research,44
134,2013,9027,10,9,20,South Korea,Korea Advanced Institute of Science and Technology (KAIST),14,3,Center for World University Rankings,84,Research,62
1045,2013,39256,18.1,22,42,United States of America,Purdue University,21,3,Center for World University Rankings,82,Research,73
170,2013,25581,25.6,12,51,Germany,University of Göttingen,14,3,Center for World University Rankings,84,Research,21
1051,2013,9248,17,21,56,Netherlands,Wageningen University and Research Center,21,3,Center for World University Rankings,82,Research,44
121,2013,20580,18.9,18,48,Netherlands,Erasmus University Rotterdam,14,3,Center for World University Rankings,84,Research,44
1034,2013,56959,13,11,49,United States of America,University of Massachusetts,21,3,Center for World University Rankings,82,Research,73
98,2013,17906,14,25,53,United Kingdom,University of Bristol,14,3,Center for World University Rankings,84,Research,72
57,2013,6333,9,26,44,United States of America,Rice University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1036,2013,26485,5.8,10,51,United States of America,University of Pittsburgh,21,3,Center for World University Rankings,82,Research,73
276,2013,15920,19.4,25,26,Netherlands,Delft University of Technology,14,3,Center for World University Rankings,84,Research,44
1042,2013,28881,24.5,17,55,Germany,Heidelberg University,21,3,Center for World University Rankings,82,Research,21
81,2013,12338,4.5,18,56,United States of America,Emory University,14,3,Center for World University Rankings,84,Research,73
265,2013,15489,15.7,24,54,United Kingdom,Durham University,14,3,Center for World University Rankings,84,Research,72
1050,2013,27862,8.7,18,48,France,Pierre and Marie Curie University,21,3,Center for World University Rankings,82,Research,20
125,2013,28251,11.5,15,48,Sweden,Lund University,14,3,Center for World University Rankings,84,Research,64
130,2013,24570,14.4,11,53,Netherlands,University of Amsterdam,14,3,Center for World University Rankings,84,Research,44
139,2013,38264,20.3,25,57,Canada,University of Montreal,14,3,Center for World University Rankings,84,Research,9
152,2013,38309,25.9,33,47,Australia,University of New South Wales,14,3,Center for World University Rankings,84,Research,2
151,2013,25028,16.2,33,48,Singapore,Nanyang Technological University,14,3,Center for World University Rankings,84,Research,58
86,2013,10410,10,14,54,United States of America,Tufts University,14,3,Center for World University Rankings,84,Research,73
145,2013,23823,19.3,15,53,Canada,McMaster University,14,3,Center for World University Rankings,84,Research,9
133,2013,24556,25.6,12,52,Netherlands,University of Groningen,14,3,Center for World University Rankings,84,Research,44
88,2013,26583,6.5,19,57,Switzerland,University of Zurich,14,3,Center for World University Rankings,84,Research,65
46,2013,29325,16.1,8,45,United States of America,University of Colorado Boulder,1,1,Times Higher Education World University Ranking,100,Teaching,73
1087,2013,27603,15,17,45,France,Paris-Sud University,21,3,Center for World University Rankings,82,Research,20
141,2013,32166,34.1,9,57,Belgium,Ghent University,14,3,Center for World University Rankings,84,Research,6
123,2013,44750,15.7,15,51,United States of America,Michigan State University,14,3,Center for World University Rankings,84,Research,73
112,2013,11829,13.8,10,44,United States of America,University of Notre Dame,14,3,Center for World University Rankings,84,Research,73
47,2013,26614,16.1,16,52,United States of America,"University of California, Irvine",1,1,Times Higher Education World University Ranking,100,Teaching,73
68,2013,31331,8.4,9,48,United States of America,"University of Maryland, College Park",1,1,Times Higher Education World University Ranking,100,Teaching,73
50,2013,36429,12.7,8,52,United States of America,University of Arizona,1,1,Times Higher Education World University Ranking,100,Teaching,73
160,2013,29987,52.5,16,52,Germany,Humboldt University of Berlin,14,3,Center for World University Rankings,84,Research,21
171,2013,50882,40.5,36,56,Australia,Monash University,14,3,Center for World University Rankings,84,Research,2
1044,2013,37032,17.3,8,51,United States of America,"Rutgers, the State University of New Jersey",21,3,Center for World University Rankings,82,Research,73
53,2013,9390,4.5,26,49,United States of America,University of Rochester,1,1,Times Higher Education World University Ranking,100,Teaching,73
78,2013,9259,6.4,17,48,United States of America,Case Western Reserve University,14,3,Center for World University Rankings,84,Research,73
90,2013,35565,31.5,20,33,Germany,Technical University of Munich,14,3,Center for World University Rankings,84,Research,21
131,2013,25266,18.2,12,57,Sweden,Uppsala University,14,3,Center for World University Rankings,84,Research,64
59,2013,12161,3.6,10,52,United States of America,Vanderbilt University,1,1,Times Higher Education World University Ranking,100,Teaching,73
324,2013,8338,12.7,47,56,United Kingdom,University of St Andrews,14,3,Center for World University Rankings,84,Research,72
89,2013,23505,15.1,6,66,Finland,University of Helsinki,14,3,Center for World University Rankings,84,Research,19
1039,2013,15521,18,25,57,Ireland,Trinity College Dublin,21,3,Center for World University Rankings,82,Research,30
179,2013,23311,15.5,31,50,United Kingdom,University of Sheffield,14,3,Center for World University Rankings,84,Research,72
191,2013,12001,17.4,35,54,United Kingdom,University of Sussex,14,3,Center for World University Rankings,84,Research,72
268,2013,20040,12.1,18,53,South Africa,University of Cape Town,14,3,Center for World University Rankings,84,Research,61
354,2013,8176,16,14,19,Netherlands,Eindhoven University of Technology,14,3,Center for World University Rankings,84,Research,44
251,2013,15626,18.9,48,56,Netherlands,Maastricht University,14,3,Center for World University Rankings,84,Research,44
127,2013,23895,13.6,14,54,Denmark,Aarhus University,14,3,Center for World University Rankings,84,Research,16
188,2013,31715,23.7,8,62,Sweden,Stockholm University,14,3,Center for World University Rankings,84,Research,64
84,2013,23845,10.2,12,52,United States of America,University of Virginia,14,3,Center for World University Rankings,84,Research,73
542,2013,8747,15.9,37,57,United Kingdom,"Royal Holloway, University of London",21,3,Center for World University Rankings,82,Research,72
97,2013,30144,15,27,54,United Kingdom,University of Nottingham,14,3,Center for World University Rankings,84,Research,72
108,2013,36299,21.6,23,55,Canada,University of Alberta,14,3,Center for World University Rankings,84,Research,9
165,2013,17404,22.7,1,53,United States of America,"University of California, Santa Cruz",14,3,Center for World University Rankings,84,Research,73
55,2013,50095,18.7,9,54,United States of America,University of Florida,1,1,Times Higher Education World University Ranking,100,Teaching,73
203,2013,17916,10.2,22,53,Hong Kong,Chinese University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
58,2013,6178,6.6,16,47,United States of America,Dartmouth College,1,1,Times Higher Education World University Ranking,100,Teaching,73
325,2013,18529,16.6,37,48,United Kingdom,University of Warwick,14,3,Center for World University Rankings,84,Research,72
135,2013,17713,13,10,58,Netherlands,Radboud University Nijmegen,14,3,Center for World University Rankings,84,Research,44
161,2013,33062,39.3,20,58,Germany,Free University of Berlin,14,3,Center for World University Rankings,84,Research,21
117,2013,9586,7.3,13,13,Japan,Tokyo Institute of Technology,14,3,Center for World University Rankings,84,Research,33
93,2013,27545,4.1,19,67,Denmark,University of Copenhagen,14,3,Center for World University Rankings,84,Research,16
195,2013,11964,13.1,22,67,Switzerland,University of Lausanne,14,3,Center for World University Rankings,84,Research,65
150,2013,20925,13.5,29,53,United Kingdom,University of Southampton,14,3,Center for World University Rankings,84,Research,72
65,2013,15668,15,39,61,Switzerland,University of Geneva,1,1,Times Higher Education World University Ranking,100,Teaching,65
1052,2013,62468,13.6,13,53,United States of America,Indiana University,21,3,Center for World University Rankings,82,Research,73
113,2013,31891,11.9,7,39,Taiwan,National Taiwan University,14,3,Center for World University Rankings,84,Research,66
38,2013,25674,16.9,9,45,United States of America,University of Utah,1,1,Times Higher Education World University Ranking,100,Teaching,73
22,2013,17612,10.7,5,55,Israel,Hebrew University of Jerusalem,1,1,Times Higher Education World University Ranking,100,Teaching,31
79,2013,17200,5,7,25,Japan,Tohoku University,14,3,Center for World University Rankings,84,Research,33
142,2013,22616,16,29,57,United Kingdom,University of Glasgow,14,3,Center for World University Rankings,84,Research,72
1055,2013,12062,14.6,21,30,Sweden,KTH Royal Institute of Technology,21,3,Center for World University Rankings,82,Research,64
148,2013,23280,16.3,6,56,Netherlands,VU University Amsterdam,14,3,Center for World University Rankings,84,Research,44
157,2013,12551,17.3,24,54,Switzerland,University of Basel,14,3,Center for World University Rankings,84,Research,65
154,2013,27703,14.7,21,58,United Kingdom,University of Leeds,14,3,Center for World University Rankings,84,Research,72
1049,2013,26467,31.2,16,52,Germany,University of Freiburg,21,3,Center for World University Rankings,82,Research,21
450,2013,11512,14.9,33,52,United Kingdom,Lancaster University,19,3,Center for World University Rankings,82,Research,72
215,2013,14260,14,40,52,United Kingdom,Queen Mary University of London,14,3,Center for World University Rankings,84,Research,72
32,2013,23144,7.8,9,31,Japan,Osaka University,1,1,Times Higher Education World University Ranking,100,Teaching,33
80,2013,83236,29.9,9,50,United States of America,Arizona State University,14,3,Center for World University Rankings,84,Research,73
198,2013,9990,5,18,27,Denmark,Technical University of Denmark,14,3,Center for World University Rankings,84,Research,16
333,2013,13216,17.4,19,54,United States of America,Boston College,14,3,Center for World University Rankings,84,Research,73
216,2013,25294,24.6,16,26,Germany,Karlsruhe Institute of Technology,14,3,Center for World University Rankings,84,Research,21
202,2013,14708,22.5,14,54,Switzerland,University of Bern,14,3,Center for World University Rankings,84,Research,65
358,2013,17755,18.8,28,54,United Kingdom,University of Exeter,14,3,Center for World University Rankings,84,Research,72
239,2013,37917,27.6,16,31,Germany,RWTH Aachen University,14,3,Center for World University Rankings,84,Research,21
223,2013,20626,22,12,51,United States of America,"University of California, Riverside",14,3,Center for World University Rankings,84,Research,73
1057,2013,50657,21.4,9,47,United States of America,Texas A&M University,21,3,Center for World University Rankings,82,Research,73
173,2013,6753,5.5,7,53,United States of America,Yeshiva University,14,3,Center for World University Rankings,84,Research,73
56,2013,23977,24.4,4,53,Israel,Tel Aviv University,1,1,Times Higher Education World University Ranking,100,Teaching,31
146,2013,25295,16.4,23,54,United Kingdom,University of Birmingham,14,3,Center for World University Rankings,84,Research,72
137,2013,81402,14.6,4,48,Brazil,University of São Paulo,14,3,Center for World University Rankings,84,Research,7
274,2013,29787,18.9,28,54,New Zealand,University of Auckland,14,3,Center for World University Rankings,84,Research,45
105,2013,21908,10.9,24,50,United States of America,Stony Brook University,14,3,Center for World University Rankings,84,Research,73
206,2013,34651,20.5,25,67,Austria,University of Vienna,14,3,Center for World University Rankings,84,Research,3
192,2013,28856,42,19,54,Belgium,Université catholique de Louvain,14,3,Center for World University Rankings,84,Research,6
248,2013,19262,15.9,10,56,United States of America,University of Delaware,14,3,Center for World University Rankings,84,Research,73
1058,2013,27756,14.8,17,63,France,Paris Diderot University – Paris 7,21,3,Center for World University Rankings,82,Research,20
147,2013,16306,22.8,23,44,United States of America,University of Texas at Dallas,14,3,Center for World University Rankings,84,Research,73
181,2013,20541,12,16,56,United States of America,George Washington University,14,3,Center for World University Rankings,84,Research,73
132,2013,27526,11.6,11,52,United States of America,University of Iowa,14,3,Center for World University Rankings,84,Research,73
463,2013,2218,8,14,49,France,École normale supérieure de Lyon,19,3,Center for World University Rankings,82,Research,20
119,2013,32474,70.4,13,55,Germany,University of Bonn,14,3,Center for World University Rankings,84,Research,21
212,2013,18815,13.6,30,52,United Kingdom,University of Liverpool,14,3,Center for World University Rankings,84,Research,72
213,2013,36733,26.3,15,60,Canada,University of Ottawa,14,3,Center for World University Rankings,84,Research,9
126,2013,15408,8.5,14,53,United States of America,Georgetown University,14,3,Center for World University Rankings,84,Research,73
244,2013,6671,15,16,30,United States of America,Rensselaer Polytechnic Institute,14,3,Center for World University Rankings,84,Research,73
277,2013,12938,15.8,33,54,United Kingdom,University of Aberdeen,14,3,Center for World University Rankings,84,Research,72
341,2013,20771,30.1,26,48,Australia,University of Adelaide,14,3,Center for World University Rankings,84,Research,2
351,2013,14992,14.7,28,58,United Kingdom,University of East Anglia,14,3,Center for World University Rankings,84,Research,72
288,2013,12050,14.8,28,55,United Kingdom,University of Reading,14,3,Center for World University Rankings,84,Research,72
222,2013,16130,12.1,13,55,France,Joseph Fourier University,14,3,Center for World University Rankings,84,Research,20
230,2013,20174,15.2,29,50,United Kingdom,Newcastle University,14,3,Center for World University Rankings,84,Research,72
376,2013,10015,7.1,28,51,Hong Kong,City University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
122,2013,24774,11.6,14,51,South Korea,Yonsei University,14,3,Center for World University Rankings,84,Research,62
365,2013,5287,18.2,12,26,United States of America,Colorado School of Mines,14,3,Center for World University Rankings,84,Research,73
219,2013,24313,9.2,17,53,United States of America,University of Illinois at Chicago,14,3,Center for World University Rankings,84,Research,73
1038,2013,7867,11.8,7,54,United States of America,William & Mary,21,3,Center for World University Rankings,82,Research,73
270,2013,22193,24.5,23,54,Ireland,University College Dublin,14,3,Center for World University Rankings,84,Research,30
446,2013,6631,12,26,37,Netherlands,University of Twente,19,3,Center for World University Rankings,82,Research,44
226,2013,20851,20.7,27,50,Australia,University of Western Australia,14,3,Center for World University Rankings,84,Research,2
149,2013,7326,4.6,5,51,United States of America,Wake Forest University,14,3,Center for World University Rankings,84,Research,73
331,2013,12346,30.3,16,56,Belgium,University of Antwerp,14,3,Center for World University Rankings,84,Research,6
183,2013,29991,17.4,11,44,United States of America,Iowa State University,14,3,Center for World University Rankings,84,Research,73
1060,2013,13855,19.4,4,35,Israel,Technion Israel Institute of Technology,21,3,Center for World University Rankings,82,Research,31
143,2013,15286,5.7,14,50,United States of America,University of Miami,14,3,Center for World University Rankings,84,Research,73
264,2013,14541,13.4,35,54,United Kingdom,University of Leicester,14,3,Center for World University Rankings,84,Research,72
378,2013,17581,21.5,11,56,Canada,University of Victoria,14,3,Center for World University Rankings,84,Research,9
1062,2013,25668,19,19,47,United States of America,University at Buffalo,21,3,Center for World University Rankings,82,Research,73
163,2013,31861,9.3,15,60,Germany,Goethe University Frankfurt,14,3,Center for World University Rankings,84,Research,21
625,2013,9454,17.2,38,55,United Kingdom,"Birkbeck, University of London",21,3,Center for World University Rankings,82,Research,72
5,2014,2243,6.9,27,33,United States of America,California Institute of Technology,1,1,Times Higher Education World University Ranking,100,Teaching,73
1,2014,20152,8.9,25,33,United States of America,Harvard University,1,1,Times Higher Education World University Ranking,100,Teaching,73
7,2014,19919,11.6,34,46,United Kingdom,University of Oxford,1,1,Times Higher Education World University Ranking,100,Teaching,72
3,2014,15596,7.8,22,42,United States of America,Stanford University,1,1,Times Higher Education World University Ranking,100,Teaching,73
2,2014,11074,9,33,37,United States of America,Massachusetts Institute of Technology,1,1,Times Higher Education World University Ranking,100,Teaching,73
6,2014,7929,8.4,27,45,United States of America,Princeton University,1,1,Times Higher Education World University Ranking,100,Teaching,73
4,2014,18812,11.8,34,46,United Kingdom,University of Cambridge,1,1,Times Higher Education World University Ranking,100,Teaching,72
10,2014,36186,16.4,15,50,United States of America,"University of California, Berkeley",1,1,Times Higher Education World University Ranking,100,Teaching,73
11,2014,14221,6.9,21,42,United States of America,University of Chicago,1,1,Times Higher Education World University Ranking,100,Teaching,73
28,2014,15060,11.7,51,37,United Kingdom,Imperial College London,1,1,Times Higher Education World University Ranking,100,Teaching,72
8,2014,11751,4.4,20,50,United States of America,Yale University,1,1,Times Higher Education World University Ranking,100,Teaching,73
19,2014,38206,10.3,15,52,United States of America,"University of California, Los Angeles",1,1,Times Higher Education World University Ranking,100,Teaching,73
9,2014,25055,5.9,28,52,United States of America,Columbia University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1025,2014,18178,14.7,37,31,Switzerland,ETH Zurich – Swiss Federal Institute of Technology Zurich,21,3,Center for World University Rankings,82,Research,65
15,2014,15128,3.6,23,50,United States of America,Johns Hopkins University,1,1,Times Higher Education World University Ranking,100,Teaching,73
13,2014,20376,6.5,20,51,United States of America,University of Pennsylvania,1,1,Times Higher Education World University Ranking,100,Teaching,73
27,2014,15172,4.8,17,49,United States of America,Duke University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1026,2014,41786,9,16,48,United States of America,University of Michigan,21,3,Center for World University Rankings,82,Research,73
12,2014,21424,10.2,19,48,United States of America,Cornell University,1,1,Times Higher Education World University Ranking,100,Teaching,73
35,2014,66198,19.5,15,48,Canada,University of Toronto,1,1,Times Higher Education World University Ranking,100,Teaching,9
31,2014,26607,10.7,46,56,United Kingdom,University College London,1,1,Times Higher Education World University Ranking,100,Teaching,72
33,2014,18334,13.8,15,48,United States of America,Northwestern University,1,1,Times Higher Education World University Ranking,100,Teaching,73
14,2014,26199,5.7,10,48,Japan,University of Tokyo,1,1,Times Higher Education World University Ranking,100,Teaching,33
43,2014,11885,13.1,35,39,United States of America,Carnegie Mellon University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1027,2014,44020,11.8,13,53,United States of America,University of Washington,21,3,Center for World University Rankings,82,Research,73
104,2014,31592,15.5,34,49,Singapore,National University of Singapore,14,3,Center for World University Rankings,84,Research,58
30,2014,49427,17.4,9,51,United States of America,University of Texas at Austin,1,1,Times Higher Education World University Ranking,100,Teaching,73
87,2014,19967,20.1,26,31,United States of America,Georgia Institute of Technology,14,3,Center for World University Rankings,84,Research,73
1028,2014,42727,18.7,20,47,United States of America,University of Illinois at Urbana-Champaign,21,3,Center for World University Rankings,82,Research,73
1056,2014,39655,10.8,11,51,United States of America,University of Wisconsin-Madison,21,3,Center for World University Rankings,82,Research,73
67,2014,50152,17.6,25,54,Canada,University of British Columbia,1,1,Times Higher Education World University Ranking,100,Teaching,9
40,2014,22020,27.3,11,52,United States of America,"University of California, Santa Barbara",1,1,Times Higher Education World University Ranking,100,Teaching,73
118,2014,40128,23.7,35,55,Australia,University of Melbourne,14,3,Center for World University Rankings,84,Research,2
41,2014,31326,13.7,23,56,Canada,McGill University,1,1,Times Higher Education World University Ranking,100,Teaching,9
70,2014,7774,11.5,22,70,Sweden,Karolinska Institute,8,2,Shanghai Ranking,88,International,64
1032,2014,9666,10.5,54,27,Switzerland,École Polytechnique Fédérale de Lausanne,21,3,Center for World University Rankings,82,Research,65
1040,2014,21394,11.4,37,61,United Kingdom,King’s College London,21,3,Center for World University Rankings,82,Research,72
60,2014,25774,14.1,36,58,United Kingdom,University of Edinburgh,1,1,Times Higher Education World University Ranking,100,Teaching,72
23,2014,42056,6.8,19,55,United States of America,New York University,1,1,Times Higher Education World University Ranking,100,Teaching,73
20,2014,27233,6.5,11,48,United States of America,"University of California, San Diego",1,1,Times Higher Education World University Ranking,100,Teaching,73
1029,2014,12528,5.7,17,48,United States of America,Washington University in St Louis,21,3,Center for World University Rankings,82,Research,73
158,2014,19835,17.6,38,53,Hong Kong,University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
75,2014,26389,13.9,10,53,South Korea,Seoul National University,14,3,Center for World University Rankings,84,Research,62
111,2014,40148,8.3,14,53,China,Peking University,14,3,Center for World University Rankings,84,Research,11
1033,2014,46825,18,13,52,United States of America,University of Minnesota,21,3,Center for World University Rankings,82,Research,73
36,2014,26518,7.3,8,58,United States of America,University of North Carolina at Chapel Hill,1,1,Times Higher Education World University Ranking,100,Teaching,73
107,2014,14604,19.2,35,52,Australia,Australian National University,14,3,Center for World University Rankings,84,Research,2
1046,2014,44501,12.4,12,46,United States of America,Pennsylvania State University,21,3,Center for World University Rankings,82,Research,73
62,2014,24789,8.6,17,58,United States of America,Boston University,1,1,Times Higher Education World University Ranking,100,Teaching,73
114,2014,39763,13.7,10,32,China,Tsinghua University,14,3,Center for World University Rankings,84,Research,11
66,2014,8653,10.1,19,32,United States of America,Brown University,1,1,Times Higher Education World University Ranking,100,Teaching,73
17,2014,22809,5.6,7,32,Japan,Kyoto University,1,1,Times Higher Education World University Ranking,100,Teaching,33
45,2014,35364,13.9,13,54,United States of America,"University of California, Davis",1,1,Times Higher Education World University Ranking,100,Teaching,73
1035,2014,35691,15.5,13,62,Germany,LMU Munich,21,3,Center for World University Rankings,82,Research,21
134,2014,9027,10,9,20,South Korea,Korea Advanced Institute of Science and Technology (KAIST),14,3,Center for World University Rankings,84,Research,62
292,2014,11385,23.8,36,20,Hong Kong,Hong Kong University of Science and Technology,14,3,Center for World University Rankings,84,Research,24
76,2014,34938,15.3,34,52,United Kingdom,University of Manchester,14,3,Center for World University Rankings,84,Research,72
1037,2014,51462,13.4,12,49,United States of America,Ohio State University,21,3,Center for World University Rankings,82,Research,73
187,2014,3055,10.1,4,20,South Korea,Pohang University of Science and Technology,14,3,Center for World University Rankings,84,Research,62
1048,2014,42503,41.9,18,54,Belgium,KU Leuven,21,3,Center for World University Rankings,82,Research,6
1045,2014,39256,18.1,22,42,United States of America,Purdue University,21,3,Center for World University Rankings,82,Research,73
1041,2014,34718,32.7,27,53,Australia,The University of Queensland,21,3,Center for World University Rankings,82,Research,2
170,2014,25581,25.6,12,51,Germany,University of Göttingen,14,3,Center for World University Rankings,84,Research,21
57,2014,6333,9,26,44,United States of America,Rice University,1,1,Times Higher Education World University Ranking,100,Teaching,73
1030,2014,2400,7.9,20,46,France,École Normale Supérieure,21,3,Center for World University Rankings,82,Research,20
85,2014,21222,17.1,10,59,Netherlands,Leiden University,14,3,Center for World University Rankings,84,Research,44
1042,2014,28881,24.5,17,55,Germany,Heidelberg University,21,3,Center for World University Rankings,82,Research,21
276,2014,15920,19.4,25,26,Netherlands,Delft University of Technology,14,3,Center for World University Rankings,84,Research,44
44,2014,36534,12.9,20,52,United States of America,University of Southern California,1,1,Times Higher Education World University Ranking,100,Teaching,73
61,2014,2429,4.8,30,18,France,École Polytechnique,1,1,Times Higher Education World University Ranking,100,Teaching,20
94,2014,41868,20.2,28,57,Australia,University of Sydney,14,3,Center for World University Rankings,84,Research,2
121,2014,20580,18.9,18,48,Netherlands,Erasmus University Rotterdam,14,3,Center for World University Rankings,84,Research,44
157,2014,12551,17.3,24,54,Switzerland,University of Basel,14,3,Center for World University Rankings,84,Research,65
99,2014,30779,15.4,7,59,Netherlands,Utrecht University,14,3,Center for World University Rankings,84,Research,44
151,2014,25028,16.2,33,48,Singapore,Nanyang Technological University,14,3,Center for World University Rankings,84,Research,58
1051,2014,9248,17,21,56,Netherlands,Wageningen University and Research Center,21,3,Center for World University Rankings,82,Research,44
1036,2014,26485,5.8,10,51,United States of America,University of Pittsburgh,21,3,Center for World University Rankings,82,Research,73
98,2014,17906,14,25,53,United Kingdom,University of Bristol,14,3,Center for World University Rankings,84,Research,72
265,2014,15489,15.7,24,54,United Kingdom,Durham University,14,3,Center for World University Rankings,84,Research,72
81,2014,12338,4.5,18,56,United States of America,Emory University,14,3,Center for World University Rankings,84,Research,73
86,2014,10410,10,14,54,United States of America,Tufts University,14,3,Center for World University Rankings,84,Research,73
123,2014,44750,15.7,15,51,United States of America,Michigan State University,14,3,Center for World University Rankings,84,Research,73
130,2014,24570,14.4,11,53,Netherlands,University of Amsterdam,14,3,Center for World University Rankings,84,Research,44
141,2014,32166,34.1,9,57,Belgium,Ghent University,14,3,Center for World University Rankings,84,Research,6
161,2014,33062,39.3,20,58,Germany,Free University of Berlin,14,3,Center for World University Rankings,84,Research,21
90,2014,35565,31.5,20,33,Germany,Technical University of Munich,14,3,Center for World University Rankings,84,Research,21
78,2014,9259,6.4,17,48,United States of America,Case Western Reserve University,14,3,Center for World University Rankings,84,Research,73
59,2014,12161,3.6,10,52,United States of America,Vanderbilt University,1,1,Times Higher Education World University Ranking,100,Teaching,73
112,2014,11829,13.8,10,44,United States of America,University of Notre Dame,14,3,Center for World University Rankings,84,Research,73
171,2014,50882,40.5,36,56,Australia,Monash University,14,3,Center for World University Rankings,84,Research,2
145,2014,23823,19.3,15,53,Canada,McMaster University,14,3,Center for World University Rankings,84,Research,9
47,2014,26614,16.1,16,52,United States of America,"University of California, Irvine",1,1,Times Higher Education World University Ranking,100,Teaching,73
160,2014,29987,52.5,16,52,Germany,Humboldt University of Berlin,14,3,Center for World University Rankings,84,Research,21
53,2014,9390,4.5,26,49,United States of America,University of Rochester,1,1,Times Higher Education World University Ranking,100,Teaching,73
1050,2014,27862,8.7,18,48,France,Pierre and Marie Curie University,21,3,Center for World University Rankings,82,Research,20
46,2014,29325,16.1,8,45,United States of America,University of Colorado Boulder,1,1,Times Higher Education World University Ranking,100,Teaching,73
251,2014,15626,18.9,48,56,Netherlands,Maastricht University,14,3,Center for World University Rankings,84,Research,44
133,2014,24556,25.6,12,52,Netherlands,University of Groningen,14,3,Center for World University Rankings,84,Research,44
89,2014,23505,15.1,6,66,Finland,University of Helsinki,14,3,Center for World University Rankings,84,Research,19
542,2014,8747,15.9,37,57,United Kingdom,"Royal Holloway, University of London",21,3,Center for World University Rankings,82,Research,72
1044,2014,37032,17.3,8,51,United States of America,"Rutgers, the State University of New Jersey",21,3,Center for World University Rankings,82,Research,73
188,2014,31715,23.7,8,62,Sweden,Stockholm University,14,3,Center for World University Rankings,84,Research,64
50,2014,36429,12.7,8,52,United States of America,University of Arizona,1,1,Times Higher Education World University Ranking,100,Teaching,73
354,2014,8176,16,14,19,Netherlands,Eindhoven University of Technology,14,3,Center for World University Rankings,84,Research,44
139,2014,38264,20.3,25,57,Canada,University of Montreal,14,3,Center for World University Rankings,84,Research,9
68,2014,31331,8.4,9,48,United States of America,"University of Maryland, College Park",1,1,Times Higher Education World University Ranking,100,Teaching,73
203,2014,17916,10.2,22,53,Hong Kong,Chinese University of Hong Kong,14,3,Center for World University Rankings,84,Research,24
108,2014,36299,21.6,23,55,Canada,University of Alberta,14,3,Center for World University Rankings,84,Research,9
131,2014,25266,18.2,12,57,Sweden,Uppsala University,14,3,Center for World University Rankings,84,Research,64
179,2014,23311,15.5,31,50,United Kingdom,University of Sheffield,14,3,Center for World University Rankings,84,Research,72
84,2014,23845,10.2,12,52,United States of America,University of Virginia,14,3,Center for World University Rankings,84,Research,73
1087,2014,27603,15,17,52,France,Paris-Sud University,21,3,Center for World University Rankings,82,Research,20
215,2014,14260,14,40,52,United Kingdom,Queen Mary University of London,14,3,Center for World University Rankings,84,Research,72
152,2014,38309,25.9,33,47,Australia,University of New South Wales,14,3,Center for World University Rankings,84,Research,2
1055,2014,12062,14.6,21,30,Sweden,KTH Royal Institute of Technology,21,3,Center for World University Rankings,82,Research,64
198,2014,9990,5,18,27,Denmark,Technical University of Denmark,14,3,Center for World University Rankings,84,Research,16
142,2014,22616,16,29,57,United Kingdom,University of Glasgow,14,3,Center for World University Rankings,84,Research,72
